votenumber,voteid,votedate,majorityreq,result,votedesc,S289,S354,S317,S330,S396,S341,S342,S370,S343,S397,S307,S300,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S254,S376,S221,S357,S377,S331,S293,S153,S387,S388,S399,S359,S361,S344,S395,S236,S345,S393,S362,S389,S363,S311,S378,S057,S346,S405,S338,S369,S174,S400,S306,S322,S347,S288,S364,S229,S348,S379,S380,S349,S259,S323,S260,S401,S402,S381,S350,S313,S382,S353,S270,S404,S365,S324,S184,S403,S394,S284,S383,S314,S303,S384,S351,S326,S390,S327,S366,S316,S318,S247,S391,S406
208,116-2-208,2020-10-21 13:44:00,1/2,Motion to Table Agreed to,On the Motion to Table PN1663,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,3,0,1,1.0,0,0,1,3,0,0,3,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
209,116-2-209,2020-10-21 17:58:00,1/2,Motion to Table Agreed to,On the Motion to Table PN1663,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,3,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,3,1,
210,116-2-210,2020-10-22 12:59:00,1/2,Motion to Proceed Rejected,On the Motion to Proceed PN1663,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,1,0,1,1,0,0,0,0,3,1,0,1,1,0,1,0,0,1,1,0,0.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,3,1,0,1,1,0,0,1,0,3,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,
211,116-2-211,2020-10-22 13:51:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1663,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,1,0,0,1,1,1,1,3,1,1,0,0,1,1,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,3,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,
212,116-2-212,2020-10-22 14:21:00,1/2,Decision of Chair Sustained,On the Decision of the Chair PN1663,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
213,116-2-213,2020-10-22 16:21:00,1/2,Nomination Confirmed,On the Nomination PN1663,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,3,1,1,0,0,1,1,1,1,3,1,1,0,0,1,1,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,3,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,
214,116-2-214,2020-10-22 16:57:00,1/2,Motion Agreed to,On the Motion (Motion to Recess),1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,3,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
215,116-2-215,2020-10-23 12:17:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed PN2252,1,0,1,0,1,0,1,3,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
216,116-2-216,2020-10-23 13:03:00,1/2,Motion Agreed to,On the Motion (Motion to Open the Doors),3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,
217,116-2-217,2020-10-23 13:17:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
218,116-2-218,2020-10-23 14:01:00,1/2,Motion to Table Agreed to,On the Motion to Table PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
219,116-2-219,2020-10-23 14:18:00,1/2,Motion to Table Motion to Recommit Agreed to,On the Motion to Table the Motion to Recommit PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
220,116-2-220,2020-10-23 14:44:00,1/2,Motion to Table Agreed to,On the Motion to Table PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,3,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
221,116-2-221,2020-10-23 15:08:00,1/2,Motion Agreed to,On the Motion (Motion to Recess),1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,3,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,3,1,3,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
222,116-2-222,2020-10-25 13:04:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
223,116-2-223,2020-10-26 17:13:00,1/2,Decision of Chair Sustained,On the Decision of the Chair PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
224,116-2-224,2020-10-26 19:52:00,1/2,Nomination Confirmed,On the Nomination PN2252,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
225,116-2-225,2020-11-09 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1661,3,0,1,0,1,0,1,0,1,1,1,1,3,1,3,1,0,1,1,1,1,3,1,1,1,1,3,0,0,1,1,1,1,1,0,1,1,3,1,3,3,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.0,0,0,3,1,1,3,1,1,1,1,1,1,1,1,0,1,1,0,1,3,0,1,1,1,1,3,0,0,3,3,1,1,1,0,0,1,0,1,1,0,3,
226,116-2-226,2020-11-10 14:16:00,1/2,Nomination Confirmed,On the Nomination PN1661,3,0,1,0,1,0,1,0,1,1,1,1,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,3,1,3,3,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1.0,0,0,3,1,1,3,1,1,1,1,1,1,1,1,0,1,1,0,1,3,0,1,1,1,1,3,0,0,3,3,1,1,1,0,0,1,0,1,1,0,3,
227,116-2-227,2020-11-12 12:01:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1919,3,0,1,0,1,3,1,0,1,3,0,1,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,0,1,1,3,1,1,3,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1,0,1,1.0,3,0,3,1,1,3,3,1,0,1,0,3,1,1,1,1,1,3,1,3,0,1,1,3,1,3,0,3,3,3,1,1,1,0,0,1,0,3,1,0,3,
228,116-2-228,2020-11-12 13:43:00,1/2,Nomination Confirmed,On the Nomination PN1919,3,0,1,0,1,3,1,0,1,3,0,3,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,0,1,1,3,1,1,3,0,1,1,1,1,1,1,1,0,0,1,1,1,3,1,0,1,1.0,3,0,3,1,1,3,3,1,0,1,0,3,1,1,1,1,1,3,1,3,0,1,1,3,1,3,0,3,3,3,1,1,1,0,0,1,0,3,1,0,3,
229,116-2-229,2020-11-16 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1742,3,0,1,0,1,3,1,0,1,1,0,1,0,1,3,0,0,1,1,3,1,0,1,1,1,1,3,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1.0,0,0,1,1,0,3,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,3,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,1,0,3,
230,116-2-230,2020-11-17 11:03:00,1/2,Nomination Confirmed,On the Nomination PN1742,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,3,3,0,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,3,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
231,116-2-231,2020-11-17 11:49:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2205,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,3,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
232,116-2-232,2020-11-17 14:15:00,1/2,Nomination Confirmed,On the Nomination PN2205,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,3,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
233,116-2-233,2020-11-17 14:58:00,1/2,Cloture Motion Rejected,On the Cloture Motion PN1422,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,3,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
234,116-2-234,2020-11-17 15:37:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1920,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,3,0,1,0,1,
235,116-2-235,2020-11-17 18:12:00,1/2,Nomination Confirmed,On the Nomination PN1920,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,3,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,1,1,0,3,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
236,116-2-236,2020-11-18 11:01:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1328,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,1,3,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
237,116-2-237,2020-11-18 14:17:00,1/2,Nomination Confirmed,On the Nomination PN1328,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,1,3,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,3,1,0,1,
238,116-2-238,2020-11-18 15:00:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2208,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,1,3,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,3,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
239,116-2-239,2020-11-18 16:37:00,1/2,Nomination Confirmed,On the Nomination PN2208,3,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,1,3,0,1,3,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1.0,0,0,1,1,0,3,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,3,0,0,0,3,1,0,1,
240,116-2-240,2020-11-30 17:32:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2094,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,3,0,1,1,3,1,1,0,1,0,0,1,0,1,3,1,0,1,3.0,0,0,1,1,0,3,1,1,0,1,0,1,1,1,0,1,3,3,1,3,0,1,1,0,1,3,0,0,1,0,1,1,1,0,0,0,3,3,1,0,1,
241,116-2-241,2020-12-01 10:59:00,1/2,Nomination Confirmed,On the Nomination PN2094,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,3,0,0,1,1,3,1,1,0,1,0,0,1,0,1,3,1,0,1,3.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,3,1,0,1,
242,116-2-242,2020-12-01 11:43:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1660,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,1,0,0,1,1,3,1,1,0,1,0,0,1,0,1,3,1,0,1,3.0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,3,1,0,1,
243,116-2-243,2020-12-01 14:16:00,1/2,Nomination Confirmed,On the Nomination PN1660,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,1,0,0,1,1,3,1,1,0,1,0,0,1,0,1,3,1,0,1,3.0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,3,1,0,1,
244,116-2-244,2020-12-01 15:02:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2023,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,1,0,0,1,1,3,1,1,0,1,1,0,1,0,1,3,0,0,1,3.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,3,1,0,1,
245,116-2-245,2020-12-02 12:08:00,1/2,Nomination Confirmed,On the Nomination PN2023,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,3,0,0,1,3.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,
246,116-2-246,2020-12-02 12:44:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1433,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,3.0,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
247,116-2-247,2020-12-02 13:15:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1423,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,3.0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,
248,116-2-248,2020-12-02 14:10:00,1/2,Nomination Confirmed,On the Nomination PN1433,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,3,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
249,116-2-249,2020-12-02 15:57:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 2689 to S. 578 (ALS Disability Insurance Access Act of 2019),1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,3,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
250,116-2-250,2020-12-02 16:38:00,3/5,Bill Passed,On Passage of the Bill S. 578,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
251,116-2-251,2020-12-03 11:30:00,1/2,Nomination Confirmed,On the Nomination PN1423,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,3,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,0,3,0,1,0,1,1,1,0,1,1,3,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
252,116-2-252,2020-12-03 12:09:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1913,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,3,1,3,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,3,1,0,1,,0,0,1,1,1,0,1,3,0,1,1,1,1,1,0,1,1,3,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1.0
253,116-2-253,2020-12-03 13:42:00,1/2,Nomination Confirmed,On the Nomination PN1913,1,0,1,0,1,0,1,0,1,1,0,3,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,1,1,0,0,1,1,3,1,1,0,1,1,0,1,0,1,3,1,0,1,,0,0,1,1,1,0,1,3,0,3,1,1,1,1,0,1,1,3,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1.0
254,116-2-254,2020-12-07 17:26:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1384,1,0,1,0,1,0,1,0,1,1,0,1,0,1,3,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,3,0,0,0,0,0,1,0,1,0.0
255,116-2-255,2020-12-08 12:05:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2239,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
256,116-2-256,2020-12-08 16:00:00,1/2,Nomination Confirmed,On the Nomination PN1384,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
257,116-2-257,2020-12-08 16:43:00,1/2,Nomination Confirmed,On the Nomination PN2239,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,3,1,0,1,0.0
258,116-2-258,2020-12-09 11:00:00,1/2,Nomination Confirmed,On the Nomination PN2237,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
259,116-2-259,2020-12-09 11:37:00,1/2,Nomination Confirmed,On the Nomination PN2302,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
260,116-2-260,2020-12-09 12:07:00,1/2,Nomination Confirmed,On the Nomination PN2303,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,3,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,3,0,0,1,,0,0,1,1,0,0,1,3,0,1,0,1,1,1,0,3,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0.0
