votenumber,voteid,votedate,majorityreq,result,votedesc,S354,S317,S330,S396,S341,S370,S343,S397,S416,S307,S417,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S376,S221,S418,S357,S331,S293,S153,S407,S388,S399,S359,S408,S361,S344,S395,S345,S362,S406,S389,S363,S311,S378,S346,S409,S410,S338,S369,S411,S174,S306,S322,S347,S419,S288,S364,S229,S414,S413,S348,S380,S259,S423,S323,S401,S402,S381,S350,S313,S353,S420,S270,S404,S365,S324,S403,S394,S284,S383,S314,S303,S384,S412,S390,S421,S327,S415,S366,S422,S316,S318,S247,S391,S424
254,118-1-254,2023-10-16 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN812,1,3,1,0,1,1,0,0,0,1,1,1,3,1,1,1,1,1,1,1,1,0,1,0,3,0,1,3,0,,3,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,3,0,1,1,1,1,1,3,1,1,0,3,1,1,1,3,1,1,0,1,0,3,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,3.0
255,118-1-255,2023-10-17 11:33:00,1/2,Nomination Confirmed,On the Nomination PN812,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,3,0,,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,3,1,1,0,0,1,1,1,1,1,1,0,1,0,3,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,3.0
256,118-1-256,2023-10-17 12:33:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN590,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,0,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,3,1,1,0,0,0,1,0,0,1,1,3,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,3.0
257,118-1-257,2023-10-17 14:15:00,1/2,Nomination Confirmed,On the Nomination PN590,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,0,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,3.0
258,118-1-258,2023-10-17 15:03:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN65,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,3,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,3.0
259,118-1-259,2023-10-17 17:24:00,1/2,Nomination Confirmed,On the Nomination PN65,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,3,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,3,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,3.0
260,118-1-260,2023-10-18 12:00:00,1/2,Joint Resolution Passed,On the Joint Resolution S.J.Res. 32,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,3,1,,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,3.0
261,118-1-261,2023-10-19 13:51:00,1/2,Resolution Agreed to,On the Resolution S.Res. 417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0
262,118-1-262,2023-10-24 14:15:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
263,118-1-263,2023-10-24 17:08:00,1/2,Nomination Confirmed,On the Nomination PN980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
264,118-1-264,2023-10-24 18:06:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN155,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,3,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
265,118-1-265,2023-10-25 11:32:00,1/2,Nomination Confirmed,On the Nomination PN155,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,3,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,3,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
266,118-1-266,2023-10-25 12:31:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 1210 to S.Amdt. 1092 to H.R. 4366 (No short title on file),1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,3,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,3,1,0,0,1,1,1,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0
267,118-1-267,2023-10-25 14:18:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 1237 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,3,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0
268,118-1-268,2023-10-25 15:10:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 1354 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,3,1,0,0,1,1,1,1,1,1,0,0,1,0,1,3,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0
269,118-1-269,2023-10-25 17:49:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 1232 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,3,0,0,0,1,1,1,1,1,1,0,0,1,0,1,3,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0.0
270,118-1-270,2023-10-26 11:29:00,1/2,Motion to Discharge Rejected,On the Motion to Discharge S.J.Res. 44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
271,118-1-271,2023-10-26 12:36:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 1182 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,1,0,0,1,0,0,1,0,1,3,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0
272,118-1-272,2023-10-26 13:51:00,1/2,Joint Resolution Defeated,On the Joint Resolution S.J.Res. 42,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,3,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,3,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0
273,118-1-273,2023-10-30 17:26:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN452,1,3,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,,3,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,3,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,3,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,1,0,1,0,1.0
274,118-1-274,2023-10-31 11:28:00,1/2,Nomination Confirmed,On the Nomination PN452,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,3,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,1,0,1,0,1.0
275,118-1-275,2023-10-31 12:50:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1062,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,3,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,1,0,1,0,1.0
276,118-1-276,2023-10-31 14:32:00,1/2,Nomination Confirmed,On the Nomination PN1062,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,3,1,0,1,1,3,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,3,0,1,0,1,1,1,1,1,0,1,0,1.0
277,118-1-277,2023-10-31 15:23:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 1200 to S.Amdt. 1092 to H.R. 4366 (No short title on file),1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,3,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,3,0,1,0,0,1,1,1,3,1,0,1,0,0,0,0,0,1,0,1,0.0
278,118-1-278,2023-10-31 16:19:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 1296 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,3,0,1,1,0,1,1,0,0,1,1,1,0,0,3,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,1,0,1,0.0
279,118-1-279,2023-10-31 17:02:00,1/2,Amendment Rejected,On the Amendment S.Amdt. 1243 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,3,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,0,1,3,1,0,3,3,0,0,0,0,1,0,1,0.0
280,118-1-280,2023-11-01 11:33:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 1217 to S.Amdt. 1092 to H.R. 4366 (No short title on file),1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,3,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3,0,1,0,0,1,0,1,3,1,0,1,0,0,0,0,0,1,0,1,0.0
281,118-1-281,2023-11-01 12:43:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 1347 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,3,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0.0
282,118-1-282,2023-11-01 14:37:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 1249 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,3,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,1,0,0,1,1,1,3,1,0,1,0,0,0,0,0,1,0,1,0.0
283,118-1-283,2023-11-01 15:35:00,3/5,Amendment Rejected,On the Amendment S.Amdt. 1121 to S.Amdt. 1092 to H.R. 4366 (No short title on file),0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,3,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,1,0,1,0.0
284,118-1-284,2023-11-01 16:35:00,3/5,Bill Passed,On Passage of the Bill H.R. 4366,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,3,1,1,1,1,1,1,1,3,0,1,1,1,1,1,1,1,1,1,1,1.0
285,118-1-285,2023-11-01 17:36:00,3/5,Bill Defeated,On Passage of the Bill H.R. 662,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,3,0,1,3,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,3,0,0,0,0,1,0,1,3,1,0,1,0,0,0,0,0,1,0,1,0.0
286,118-1-286,2023-11-02 11:03:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.0
287,118-1-287,2023-11-02 12:00:00,1/2,Nomination Confirmed,On the Nomination PN882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.0
288,118-1-288,2023-11-02 12:50:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.0
289,118-1-289,2023-11-02 13:21:00,1/2,Nomination Confirmed,On the Nomination PN877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.0
290,118-1-290,2023-11-02 14:01:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN881,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1.0
291,118-1-291,2023-11-02 14:22:00,1/2,Nomination Confirmed,On the Nomination PN881,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,3,1,3,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1.0
292,118-1-292,2023-11-06 17:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN649,1,3,1,0,1,1,1,3,3,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,,3,0,1,1,0,0,1,0,1,1,1,3,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,3,1,0,1,1,0,3,1,1,1,0,0,1,0,3,0,3,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1.0
293,118-1-293,2023-11-07 12:27:00,1/2,Nomination Confirmed,On the Nomination PN649,1,1,1,0,1,1,1,0,3,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0,3,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1.0
294,118-1-294,2023-11-07 13:26:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN84,1,0,1,0,1,1,0,0,3,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,3,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
295,118-1-295,2023-11-07 14:24:00,1/2,Nomination Confirmed,On the Nomination PN84,1,0,1,0,1,1,0,0,3,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,3,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
296,118-1-296,2023-11-07 15:22:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN172,1,0,1,0,1,1,0,0,3,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
297,118-1-297,2023-11-07 17:44:00,1/2,Nomination Confirmed,On the Nomination PN172,1,0,1,0,1,1,0,0,3,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
298,118-1-298,2023-11-07 18:32:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN174,1,0,1,0,1,1,0,0,3,1,0,1,0,1,1,1,3,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,3,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
299,118-1-299,2023-11-08 11:29:00,1/2,Nomination Confirmed,On the Nomination PN174,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
300,118-1-300,2023-11-08 12:30:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN786,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,3,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
301,118-1-301,2023-11-08 14:15:00,1/2,Nomination Confirmed,On the Nomination PN786,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,3,,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
302,118-1-302,2023-11-08 15:15:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN813,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,3,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
303,118-1-303,2023-11-08 17:32:00,1/2,Joint Resolution Passed,On the Joint Resolution S.J.Res. 38,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,3,,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,3,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0.0
304,118-1-304,2023-11-08 18:15:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN165,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,3,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1.0
305,118-1-305,2023-11-09 23:30:00,1/2,Nomination Confirmed,On the Nomination PN165,1,3,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,1,0,,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,3,1,1,1,0,1,0,0,0,1,3,1,1,1,1,1,0,1,0,1.0
